267;3484.00;12.20;817.00;small
268;3300.00;11.20;808.00;small
268;3201.00;11.85;797.00;small
268;3255.00;11.00;871.00;small
268;3284.00;11.88;734.00;small
269;3674.00;13.25;1256.00;small
269;3740.00;14.30;1256.00;small
269;3714.00;12.53;1205.00;small
270;4004.00;20.18;1210.00;small
270;4035.00;16.48;1151.00;small
270;3983.00;19.83;1238.00;small
271;3244.00;9.50;1336.00;small
272;3232.00;9.50;1735.00;small
272;3171.00;9.50;1686.00;small
